Jour;Catégorie client;Puissance moyenne journalière (W)
2021-05-27;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2749498507.0
2021-05-27;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3976203634.0
2021-05-27;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);13275531855.0
2021-05-27;Puissance moyenne journalière de la production cogénération profilée (W);35274.0
2021-06-02;Puissance moyenne journalière de la production profilée totale (W);546567586.0
2021-06-11;Puissance moyenne journalière de la consommation profilée HTA (W);267941920.0
2021-06-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3817216764.0
2021-06-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10969025193.0
2021-06-11;Puissance moyenne journalière de la production profilée totale (W);818779929.0
2021-06-16;Puissance moyenne journalière de la production autres totale (W);1225450236.0
2021-07-07;Puissance moyenne journalière de la production profilée totale (W);666823087.0
2021-07-10;Puissance moyenne journalière de la consommation totale HTA (W);10009004351.0
2021-07-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);1933567.0
2021-07-10;Puissance moyenne journalière de la consommation profilée HTA (W);248832461.0
2021-07-10;Puissance moyenne journalière de la production hydraulique profilée (W);5250809.0
2021-07-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2110394.0
2021-07-27;Puissance moyenne journalière de la production profilée totale (W);546466658.0
2021-07-27;Puissance moyenne journalière de la production hydraulique profilée (W);4376866.0
2021-07-28;Puissance moyenne journalière de la production cogénération totale (W);9579279.0
2021-08-18;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3513526779.0
2021-08-21;Puissance moyenne journalière de la production profilée totale (W);605475566.0
2021-08-21;Puissance moyenne journalière de la production autres profilée (W);2109718.0
2021-08-24;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2644917.0
2021-08-24;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2739150168.0
2021-08-24;Puissance moyenne journalière de la production hydraulique profilée (W);4056062.0
2021-09-12;Puissance moyenne journalière de la consommation télérelevée HTA (W);8689174461.0
2021-09-12;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);1958425038.0
2021-09-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11443888216.0
2021-09-23;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);68902845.0
2021-09-23;Puissance moyenne journalière de la consommation profilée HTA (W);280295240.0
2021-09-23;Puissance moyenne journalière de la production profilée totale (W);667810900.0
2021-09-24;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3672722.0
2021-09-24;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10978382408.0
2021-09-24;Puissance moyenne journalière de la production cogénération totale (W);23839809.0
2021-09-24;Puissance moyenne journalière de la production autres profilée (W);2058748.0
2021-10-06;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2931812680.0
2021-10-31;Puissance moyenne journalière de la consommation totale HTA (W);8874465181.0
2021-10-31;Puissance moyenne journalière de la production cogénération totale (W);287672106.0
2021-11-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);197250634.0
2021-11-24;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2715487069.0
2021-11-24;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);24148008122.0
2021-11-24;Puissance moyenne journalière de la production hydraulique profilée (W);3749011.0
2021-11-26;Puissance moyenne journalière de la production totale (W);9714785097.0
2021-11-26;Puissance moyenne journalière de la production autres totale (W);1179966368.0
2021-11-30;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2950102293.0
2021-11-30;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);6171575.0
2021-11-30;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);240790836.0
2021-11-30;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);4234539620.0
2021-11-30;Puissance moyenne journalière de la production totale (W);13081843028.0
2021-11-30;Puissance moyenne journalière de la production autres totale (W);1152356602.0
2021-11-30;Puissance moyenne journalière de la production cogénération profilée (W);333759.0
2021-12-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);6025966.0
2021-12-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5904464556.0
2021-12-11;Puissance moyenne journalière de la production télérelevée totale (W);7300966633.0
2021-12-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);25882133848.0
2021-12-12;Puissance moyenne journalière de la production totale (W);6793739308.0
2021-12-13;Puissance moyenne journalière de la consommation télérelevée HTA (W);13757740638.0
2021-12-13;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2760219540.0
2021-12-13;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);6045254566.0
2021-12-13;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);24436184988.0
2021-12-13;Puissance moyenne journalière de la production autres totale (W);1418836793.0
2021-12-13;Puissance moyenne journalière de la production hydraulique profilée (W);5734151.0
2021-12-15;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3954941077.0
2021-12-15;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);25402038996.0
2021-12-15;Puissance moyenne journalière de la production cogénération profilée (W);345673.0
2021-12-16;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3970471844.0
2021-12-31;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3135332926.0
2021-12-31;Puissance moyenne journalière de la production totale (W);7999481111.0
2021-12-31;Puissance moyenne journalière de la production cogénération profilée (W);349159.0
2022-01-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);6564618.0
2022-01-01;Puissance moyenne journalière de la production autres profilée (W);2059025.0
2022-01-15;Puissance moyenne journalière de la consommation totale (W);55011666880.0
2022-01-15;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);6234390623.0
2022-01-15;Puissance moyenne journalière de la production totale (W);5128216501.0
2022-01-15;Puissance moyenne journalière de la production télérelevée totale (W);4813371071.0
2022-01-15;Puissance moyenne journalière de la production autres profilée (W);2137848.0
2022-01-26;Puissance moyenne journalière de la production autres totale (W);1391110311.0
2022-01-26;Puissance moyenne journalière de la production hydraulique profilée (W);6004135.0
2022-02-02;Puissance moyenne journalière de la consommation totale HTA (W);14471131119.0
2022-02-02;Puissance moyenne journalière de la production cogénération totale (W);1645601008.0
2022-02-10;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5826738670.0
2022-02-18;Puissance moyenne journalière de la production autres totale (W);1634562628.0
2022-03-01;Puissance moyenne journalière de la consommation totale HTA (W);14306025881.0
2022-03-01;Puissance moyenne journalière de la production profilée totale (W);501993560.0
2022-03-02;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5457024530.0
2022-03-02;Puissance moyenne journalière de la production cogénération profilée (W);378119.0
2022-03-08;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);232205301.0
2022-03-08;Puissance moyenne journalière de la production profilée totale (W);500763702.0
2022-03-13;Puissance moyenne journalière de la consommation totale (W);40349845401.0
2022-03-13;Puissance moyenne journalière de la production profilée totale (W);254879599.0
2022-03-22;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);16956072069.0
2022-03-23;Puissance moyenne journalière de la production autres totale (W);1380183548.0
2022-03-23;Puissance moyenne journalière de la production autres profilée (W);2044292.0
2022-03-27;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3907651.0
2022-04-07;Puissance moyenne journalière de la consommation totale (W);43819047658.0
2022-04-07;Puissance moyenne journalière de la production cogénération profilée (W);39696.0
2022-04-07;Puissance moyenne journalière de la production autres profilée (W);2456088.0
2022-04-16;Puissance moyenne journalière de la consommation totale (W);30259850600.0
2022-04-16;Puissance moyenne journalière de la consommation totale HTA (W);9580147436.0
2022-04-16;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);116039155.0
2022-04-16;Puissance moyenne journalière de la consommation profilée HTA (W);213655386.0
2022-04-16;Puissance moyenne journalière de la production autres totale (W);1517393292.0
2022-04-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3739911646.0
2022-04-24;Puissance moyenne journalière de la consommation totale HTA (W);8645302256.0
2022-04-24;Puissance moyenne journalière de la production profilée totale (W);451696260.0
2022-04-25;Puissance moyenne journalière de la production cogénération profilée (W);40250.0
2022-05-03;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3065827.0
